,ID,instrument,granularity,timestamp,volume,open,high,low,close,complete,dateYYYMMDD,timeHHMMSS,year,month,day,hour,minute,second,Closing Signal,Buying Signal,Selling Signal,Tmp01,Tmp02,Tmp03,Tmp04,Tmp05,Tmp06,Tmp07,Tmp08,Price on Open position,Price on Close position
283,EUR_USD|H1|20180911|230000,EUR_USD,H1,2018-09-11 23:00:00,336,1.1603,1.16049,1.15961,1.15964,True,20180911,230000,2018,9,11,23,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0
284,EUR_USD|H1|20180912|000000,EUR_USD,H1,2018-09-12 00:00:00,719,1.15964,1.1599899999999999,1.1591799999999999,1.15983,True,20180912,0,2018,9,12,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1.15964,0.0
285,EUR_USD|H1|20180912|010000,EUR_USD,H1,2018-09-12 01:00:00,512,1.15983,1.15991,1.1589,1.1591,True,20180912,10000,2018,9,12,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1.15983,0.0
286,EUR_USD|H1|20180912|020000,EUR_USD,H1,2018-09-12 02:00:00,373,1.1591,1.1595,1.15888,1.15909,True,20180912,20000,2018,9,12,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1.1591,0.0
287,EUR_USD|H1|20180912|030000,EUR_USD,H1,2018-09-12 03:00:00,336,1.15909,1.15946,1.15862,1.15862,True,20180912,30000,2018,9,12,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1591,0.0
288,EUR_USD|H1|20180912|040000,EUR_USD,H1,2018-09-12 04:00:00,363,1.15862,1.15895,1.15838,1.15876,True,20180912,40000,2018,9,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1591,0.0
289,EUR_USD|H1|20180912|050000,EUR_USD,H1,2018-09-12 05:00:00,796,1.15876,1.15914,1.1580700000000002,1.15849,True,20180912,50000,2018,9,12,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1591,0.0
290,EUR_USD|H1|20180912|060000,EUR_USD,H1,2018-09-12 06:00:00,2158,1.15849,1.1598,1.1571,1.15719,True,20180912,60000,2018,9,12,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1591,0.0
291,EUR_USD|H1|20180912|070000,EUR_USD,H1,2018-09-12 07:00:00,2630,1.15719,1.1605,1.15713,1.1597600000000001,True,20180912,70000,2018,9,12,7,0,0,1,0,0,0,1,1,0,0,0,0,1,1.1591,0.0
292,EUR_USD|H1|20180912|080000,EUR_USD,H1,2018-09-12 08:00:00,3734,1.1597600000000001,1.16057,1.1576600000000001,1.15909,True,20180912,80000,2018,9,12,8,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
293,EUR_USD|H1|20180912|090000,EUR_USD,H1,2018-09-12 09:00:00,2030,1.15909,1.15998,1.15838,1.1595,True,20180912,90000,2018,9,12,9,0,0,0,0,1,1,0,1,0,1,0,1,0,1.15909,0.0
294,EUR_USD|H1|20180912|100000,EUR_USD,H1,2018-09-12 10:00:00,1694,1.1595,1.1596,1.15798,1.15815,True,20180912,100000,2018,9,12,10,0,0,1,0,0,0,1,1,0,0,1,0,1,1.1595,0.0
295,EUR_USD|H1|20180912|110000,EUR_USD,H1,2018-09-12 11:00:00,4224,1.15815,1.1594200000000001,1.15727,1.15816,True,20180912,110000,2018,9,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
296,EUR_USD|H1|20180912|120000,EUR_USD,H1,2018-09-12 12:00:00,3342,1.15816,1.16005,1.15788,1.15925,True,20180912,120000,2018,9,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
297,EUR_USD|H1|20180912|130000,EUR_USD,H1,2018-09-12 13:00:00,3169,1.15925,1.1601299999999999,1.1588200000000002,1.1598700000000002,True,20180912,130000,2018,9,12,13,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
298,EUR_USD|H1|20180912|140000,EUR_USD,H1,2018-09-12 14:00:00,3962,1.1598700000000002,1.1626,1.15977,1.16252,True,20180912,140000,2018,9,12,14,0,0,0,0,1,1,0,1,0,1,0,1,0,1.1598700000000002,0.0
299,EUR_USD|H1|20180912|150000,EUR_USD,H1,2018-09-12 15:00:00,5141,1.16252,1.16508,1.16224,1.1627100000000001,True,20180912,150000,2018,9,12,15,0,0,0,0,0,0,1,0,0,0,1,0,0,1.16252,0.0
300,EUR_USD|H1|20180912|160000,EUR_USD,H1,2018-09-12 16:00:00,3045,1.1627100000000001,1.16301,1.16175,1.16301,True,20180912,160000,2018,9,12,16,0,0,1,0,0,0,1,1,0,0,0,0,1,1.16252,0.0
301,EUR_USD|H1|20180912|170000,EUR_USD,H1,2018-09-12 17:00:00,2267,1.16301,1.16412,1.1629,1.16398,True,20180912,170000,2018,9,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
302,EUR_USD|H1|20180912|180000,EUR_USD,H1,2018-09-12 18:00:00,1303,1.16398,1.16398,1.16313,1.16325,True,20180912,180000,2018,9,12,18,0,0,1,1,0,0,0,0,0,0,0,0,0,,0.0
303,EUR_USD|H1|20180912|190000,EUR_USD,H1,2018-09-12 19:00:00,1241,1.16325,1.16326,1.16239,1.1627,True,20180912,190000,2018,9,12,19,0,0,0,0,0,1,0,0,0,1,0,0,0,1.16325,0.0
304,EUR_USD|H1|20180912|200000,EUR_USD,H1,2018-09-12 20:00:00,557,1.1627,1.16304,1.16262,1.16286,True,20180912,200000,2018,9,12,20,0,0,0,0,0,1,0,0,0,0,0,0,0,1.16325,0.0
305,EUR_USD|H1|20180912|210000,EUR_USD,H1,2018-09-12 21:00:00,863,1.16286,1.16375,1.16272,1.16309,True,20180912,210000,2018,9,12,21,0,0,0,1,0,1,0,1,0,0,0,0,0,1.16325,0.0
306,EUR_USD|H1|20180912|220000,EUR_USD,H1,2018-09-12 22:00:00,441,1.16309,1.1634799999999998,1.1627399999999999,1.16286,True,20180912,220000,2018,9,12,22,0,0,0,0,1,1,0,1,0,0,0,1,0,1.16325,0.0
307,EUR_USD|H1|20180912|230000,EUR_USD,H1,2018-09-12 23:00:00,307,1.16286,1.16309,1.16265,1.16266,True,20180912,230000,2018,9,12,23,0,0,1,0,0,0,1,1,0,0,1,0,1,1.16286,0.0
308,EUR_USD|H1|20180913|000000,EUR_USD,H1,2018-09-13 00:00:00,808,1.16266,1.1637,1.16259,1.16361,True,20180913,0,2018,9,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
309,EUR_USD|H1|20180913|010000,EUR_USD,H1,2018-09-13 01:00:00,728,1.16361,1.1644,1.16343,1.16382,True,20180913,10000,2018,9,13,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.16361,0.0
310,EUR_USD|H1|20180913|020000,EUR_USD,H1,2018-09-13 02:00:00,685,1.16382,1.16382,1.16319,1.16357,True,20180913,20000,2018,9,13,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1.16361,0.0
311,EUR_USD|H1|20180913|030000,EUR_USD,H1,2018-09-13 03:00:00,508,1.16357,1.16404,1.16327,1.1637899999999999,True,20180913,30000,2018,9,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
312,EUR_USD|H1|20180913|040000,EUR_USD,H1,2018-09-13 04:00:00,375,1.1637899999999999,1.16401,1.1623299999999999,1.16238,True,20180913,40000,2018,9,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
313,EUR_USD|H1|20180913|050000,EUR_USD,H1,2018-09-13 05:00:00,731,1.16238,1.16295,1.16193,1.16212,True,20180913,50000,2018,9,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
314,EUR_USD|H1|20180913|060000,EUR_USD,H1,2018-09-13 06:00:00,1593,1.16212,1.16334,1.16172,1.1625299999999998,True,20180913,60000,2018,9,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
315,EUR_USD|H1|20180913|070000,EUR_USD,H1,2018-09-13 07:00:00,2008,1.1625299999999998,1.16303,1.16159,1.16159,True,20180913,70000,2018,9,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
316,EUR_USD|H1|20180913|080000,EUR_USD,H1,2018-09-13 08:00:00,1744,1.16159,1.16258,1.16153,1.16154,True,20180913,80000,2018,9,13,8,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0
317,EUR_USD|H1|20180913|090000,EUR_USD,H1,2018-09-13 09:00:00,2006,1.16154,1.16206,1.16098,1.16181,True,20180913,90000,2018,9,13,9,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0
318,EUR_USD|H1|20180913|100000,EUR_USD,H1,2018-09-13 10:00:00,1324,1.16181,1.16264,1.1615799999999998,1.16204,True,20180913,100000,2018,9,13,10,0,0,0,1,0,0,1,0,0,0,1,0,0,1.16181,0.0
319,EUR_USD|H1|20180913|110000,EUR_USD,H1,2018-09-13 11:00:00,3837,1.16204,1.16381,1.1618600000000001,1.1622299999999999,True,20180913,110000,2018,9,13,11,0,0,0,0,0,1,0,0,0,1,0,0,0,1.16204,0.0
320,EUR_USD|H1|20180913|120000,EUR_USD,H1,2018-09-13 12:00:00,8449,1.1622299999999999,1.16819,1.16149,1.16796,True,20180913,120000,2018,9,13,12,0,0,1,0,0,1,0,1,0,0,0,1,0,1.16204,0.0
321,EUR_USD|H1|20180913|130000,EUR_USD,H1,2018-09-13 13:00:00,5016,1.16796,1.1702,1.16741,1.1692200000000001,True,20180913,130000,2018,9,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
322,EUR_USD|H1|20180913|140000,EUR_USD,H1,2018-09-13 14:00:00,5072,1.1692200000000001,1.1697,1.1669399999999999,1.16765,True,20180913,140000,2018,9,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
323,EUR_USD|H1|20180913|150000,EUR_USD,H1,2018-09-13 15:00:00,2256,1.16765,1.16861,1.16713,1.16719,True,20180913,150000,2018,9,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
324,EUR_USD|H1|20180913|160000,EUR_USD,H1,2018-09-13 16:00:00,1443,1.16719,1.16828,1.16703,1.1678899999999999,True,20180913,160000,2018,9,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
325,EUR_USD|H1|20180913|170000,EUR_USD,H1,2018-09-13 17:00:00,1579,1.1678899999999999,1.1689200000000002,1.16767,1.16844,True,20180913,170000,2018,9,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
326,EUR_USD|H1|20180913|180000,EUR_USD,H1,2018-09-13 18:00:00,1445,1.16844,1.16951,1.16835,1.16929,True,20180913,180000,2018,9,13,18,0,0,1,0,1,0,0,0,0,0,0,0,0,,0.0
327,EUR_USD|H1|20180913|190000,EUR_USD,H1,2018-09-13 19:00:00,1518,1.16929,1.16946,1.1687100000000001,1.16895,True,20180913,190000,2018,9,13,19,0,0,0,1,0,0,1,0,0,0,1,0,0,1.16929,0.0
328,EUR_USD|H1|20180913|200000,EUR_USD,H1,2018-09-13 20:00:00,585,1.16895,1.1692799999999999,1.16893,1.1691,True,20180913,200000,2018,9,13,20,0,0,0,0,0,1,0,0,0,1,0,0,0,1.16895,0.0
329,EUR_USD|H1|20180913|210000,EUR_USD,H1,2018-09-13 21:00:00,1012,1.1691,1.16949,1.16895,1.16907,True,20180913,210000,2018,9,13,21,0,0,0,0,0,1,0,0,0,0,0,0,0,1.16895,0.0
330,EUR_USD|H1|20180913|220000,EUR_USD,H1,2018-09-13 22:00:00,637,1.16907,1.16959,1.16905,1.1691200000000002,True,20180913,220000,2018,9,13,22,0,0,0,0,0,1,0,0,0,0,0,0,0,1.16895,0.0
331,EUR_USD|H1|20180913|230000,EUR_USD,H1,2018-09-13 23:00:00,575,1.1691200000000002,1.16975,1.16899,1.16917,True,20180913,230000,2018,9,13,23,0,0,0,1,0,1,0,1,0,0,0,0,0,1.16895,0.0
332,EUR_USD|H1|20180914|000000,EUR_USD,H1,2018-09-14 00:00:00,824,1.16917,1.16956,1.16883,1.16911,True,20180914,0,2018,9,14,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1.16895,0.0
333,EUR_USD|H1|20180914|010000,EUR_USD,H1,2018-09-14 01:00:00,541,1.16911,1.16939,1.16895,1.16899,True,20180914,10000,2018,9,14,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1.16911,0.0
334,EUR_USD|H1|20180914|020000,EUR_USD,H1,2018-09-14 02:00:00,552,1.16899,1.1696799999999998,1.16895,1.16931,True,20180914,20000,2018,9,14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0
335,EUR_USD|H1|20180914|030000,EUR_USD,H1,2018-09-14 03:00:00,446,1.16931,1.16987,1.16931,1.16934,True,20180914,30000,2018,9,14,3,0,0,0,1,0,0,1,0,0,0,1,0,0,1.16931,0.0
336,EUR_USD|H1|20180914|040000,EUR_USD,H1,2018-09-14 04:00:00,581,1.16934,1.16975,1.16903,1.16975,True,20180914,40000,2018,9,14,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1.16934,0.0
337,EUR_USD|H1|20180914|050000,EUR_USD,H1,2018-09-14 05:00:00,554,1.16975,1.16996,1.16914,1.16933,True,20180914,50000,2018,9,14,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1.16934,0.0
338,EUR_USD|H1|20180914|060000,EUR_USD,H1,2018-09-14 06:00:00,2195,1.16933,1.17105,1.16913,1.1706299999999998,True,20180914,60000,2018,9,14,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1.16934,0.0
339,EUR_USD|H1|20180914|070000,EUR_USD,H1,2018-09-14 07:00:00,2236,1.1706299999999998,1.17219,1.16995,1.17204,True,20180914,70000,2018,9,14,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1.16934,0.0
340,EUR_USD|H1|20180914|080000,EUR_USD,H1,2018-09-14 08:00:00,2103,1.17204,1.17225,1.17039,1.17068,True,20180914,80000,2018,9,14,8,0,0,1,0,1,1,0,1,0,0,0,1,0,1.16934,0.0
341,EUR_USD|H1|20180914|090000,EUR_USD,H1,2018-09-14 09:00:00,2059,1.17068,1.17095,1.16988,1.17,True,20180914,90000,2018,9,14,9,0,0,0,1,0,0,1,0,0,0,1,0,0,1.17068,0.0
342,EUR_USD|H1|20180914|100000,EUR_USD,H1,2018-09-14 10:00:00,1526,1.17,1.1704299999999999,1.16957,1.17022,True,20180914,100000,2018,9,14,10,0,0,1,0,0,1,0,1,0,1,0,1,0,1.17,0.0
343,EUR_USD|H1|20180914|110000,EUR_USD,H1,2018-09-14 11:00:00,2304,1.17022,1.17034,1.16865,1.16877,True,20180914,110000,2018,9,14,11,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
344,EUR_USD|H1|20180914|120000,EUR_USD,H1,2018-09-14 12:00:00,6262,1.16877,1.1707100000000001,1.1666,1.1668,True,20180914,120000,2018,9,14,12,0,0,0,0,1,1,0,1,0,1,0,1,0,1.16877,0.0
345,EUR_USD|H1|20180914|130000,EUR_USD,H1,2018-09-14 13:00:00,3523,1.1668,1.16735,1.16608,1.16682,True,20180914,130000,2018,9,14,13,0,0,1,0,0,0,1,1,0,0,1,0,1,1.1668,0.0
346,EUR_USD|H1|20180914|140000,EUR_USD,H1,2018-09-14 14:00:00,3873,1.16682,1.16726,1.16556,1.16675,True,20180914,140000,2018,9,14,14,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0
347,EUR_USD|H1|20180914|150000,EUR_USD,H1,2018-09-14 15:00:00,2215,1.16675,1.1668,1.16547,1.16563,True,20180914,150000,2018,9,14,15,0,0,0,1,0,0,1,0,0,0,1,0,0,1.16675,0.0
348,EUR_USD|H1|20180914|160000,EUR_USD,H1,2018-09-14 16:00:00,4534,1.16563,1.1657899999999999,1.16268,1.16385,True,20180914,160000,2018,9,14,16,0,0,0,0,0,1,0,0,0,1,0,0,0,1.16563,0.0
349,EUR_USD|H1|20180914|170000,EUR_USD,H1,2018-09-14 17:00:00,2211,1.16385,1.16401,1.16262,1.1634,True,20180914,170000,2018,9,14,17,0,0,1,1,0,1,0,1,0,0,0,0,0,1.16563,0.0
350,EUR_USD|H1|20180914|180000,EUR_USD,H1,2018-09-14 18:00:00,962,1.1634,1.16346,1.16241,1.16331,True,20180914,180000,2018,9,14,18,0,0,0,0,0,1,0,0,0,0,0,0,0,1.16563,0.0
351,EUR_USD|H1|20180914|190000,EUR_USD,H1,2018-09-14 19:00:00,808,1.16331,1.16346,1.16214,1.16251,True,20180914,190000,2018,9,14,19,0,0,0,1,0,1,0,1,0,0,0,0,0,1.16563,0.0
352,EUR_USD|H1|20180914|200000,EUR_USD,H1,2018-09-14 20:00:00,993,1.16251,1.1629200000000002,1.16219,1.1628,True,20180914,200000,2018,9,14,20,0,0,0,0,0,1,0,0,0,0,0,0,0,1.16563,0.0
353,EUR_USD|H1|20180916|210000,EUR_USD,H1,2018-09-16 21:00:00,437,1.1628,1.16364,1.16264,1.16287,True,20180916,210000,2018,9,16,21,0,0,1,0,0,1,0,1,0,0,0,1,0,1.16563,0.0
354,EUR_USD|H1|20180916|220000,EUR_USD,H1,2018-09-16 22:00:00,591,1.16287,1.16314,1.1624,1.1626299999999998,True,20180916,220000,2018,9,16,22,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
355,EUR_USD|H1|20180916|230000,EUR_USD,H1,2018-09-16 23:00:00,245,1.1626299999999998,1.16278,1.1622700000000001,1.16246,True,20180916,230000,2018,9,16,23,0,0,0,0,0,1,0,0,0,1,0,0,0,1.1626299999999998,0.0
356,EUR_USD|H1|20180917|000000,EUR_USD,H1,2018-09-17 00:00:00,597,1.16246,1.16313,1.16231,1.1630200000000002,True,20180917,0,2018,9,17,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1.1626299999999998,0.0
357,EUR_USD|H1|20180917|010000,EUR_USD,H1,2018-09-17 01:00:00,602,1.1630200000000002,1.1635,1.16293,1.16297,True,20180917,10000,2018,9,17,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1.1630200000000002,0.0
358,EUR_USD|H1|20180917|020000,EUR_USD,H1,2018-09-17 02:00:00,550,1.16297,1.16365,1.16262,1.16363,True,20180917,20000,2018,9,17,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1.1630200000000002,0.0
359,EUR_USD|H1|20180917|030000,EUR_USD,H1,2018-09-17 03:00:00,405,1.16363,1.16374,1.16324,1.16367,True,20180917,30000,2018,9,17,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1.16363,0.0
360,EUR_USD|H1|20180917|040000,EUR_USD,H1,2018-09-17 04:00:00,494,1.16367,1.1638,1.1632,1.16373,True,20180917,40000,2018,9,17,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1.16363,0.0
361,EUR_USD|H1|20180917|050000,EUR_USD,H1,2018-09-17 05:00:00,633,1.16373,1.16392,1.1631799999999999,1.16381,True,20180917,50000,2018,9,17,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1.16363,0.0
362,EUR_USD|H1|20180917|060000,EUR_USD,H1,2018-09-17 06:00:00,1567,1.16381,1.16412,1.16262,1.1629200000000002,True,20180917,60000,2018,9,17,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1.16363,0.0
363,EUR_USD|H1|20180917|070000,EUR_USD,H1,2018-09-17 07:00:00,2266,1.1629200000000002,1.16477,1.16185,1.16466,True,20180917,70000,2018,9,17,7,0,0,1,0,0,1,0,1,0,0,0,1,0,1.16363,0.0
364,EUR_USD|H1|20180917|080000,EUR_USD,H1,2018-09-17 08:00:00,2064,1.16466,1.16615,1.16458,1.1655,True,20180917,80000,2018,9,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
365,EUR_USD|H1|20180917|090000,EUR_USD,H1,2018-09-17 09:00:00,1761,1.1655,1.16571,1.16478,1.1650200000000002,True,20180917,90000,2018,9,17,9,0,0,1,1,0,0,0,0,0,0,0,0,0,,0.0
366,EUR_USD|H1|20180917|100000,EUR_USD,H1,2018-09-17 10:00:00,2037,1.1650200000000002,1.1665299999999998,1.16486,1.16624,True,20180917,100000,2018,9,17,10,0,0,0,0,1,1,0,1,0,1,0,1,0,1.1650200000000002,0.0
367,EUR_USD|H1|20180917|110000,EUR_USD,H1,2018-09-17 11:00:00,1834,1.16624,1.1667299999999998,1.1657600000000001,1.1666100000000001,True,20180917,110000,2018,9,17,11,0,0,0,1,0,0,1,0,0,0,1,0,0,1.16624,0.0
368,EUR_USD|H1|20180917|120000,EUR_USD,H1,2018-09-17 12:00:00,2818,1.1666100000000001,1.16872,1.16651,1.1685299999999998,True,20180917,120000,2018,9,17,12,0,0,0,0,0,1,0,0,0,1,0,0,0,1.1666100000000001,0.0
369,EUR_USD|H1|20180917|130000,EUR_USD,H1,2018-09-17 13:00:00,2683,1.1685299999999998,1.16959,1.16821,1.16944,True,20180917,130000,2018,9,17,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1666100000000001,0.0
370,EUR_USD|H1|20180917|140000,EUR_USD,H1,2018-09-17 14:00:00,2506,1.16944,1.16953,1.16862,1.16908,True,20180917,140000,2018,9,17,14,0,0,1,0,0,1,0,1,0,0,0,1,0,1.1666100000000001,0.0
371,EUR_USD|H1|20180917|150000,EUR_USD,H1,2018-09-17 15:00:00,2038,1.16908,1.16941,1.1683,1.1685299999999998,True,20180917,150000,2018,9,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
372,EUR_USD|H1|20180917|160000,EUR_USD,H1,2018-09-17 16:00:00,1459,1.1685299999999998,1.16985,1.1685299999999998,1.1696799999999998,True,20180917,160000,2018,9,17,16,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
373,EUR_USD|H1|20180917|170000,EUR_USD,H1,2018-09-17 17:00:00,1386,1.1696799999999998,1.16987,1.16849,1.1689399999999999,True,20180917,170000,2018,9,17,17,0,0,1,0,1,1,0,1,0,1,0,1,0,1.1696799999999998,0.0
374,EUR_USD|H1|20180917|180000,EUR_USD,H1,2018-09-17 18:00:00,755,1.1689399999999999,1.16907,1.16854,1.1687100000000001,True,20180917,180000,2018,9,17,18,0,0,0,1,0,0,1,0,0,0,1,0,0,1.1689399999999999,0.0
375,EUR_USD|H1|20180917|190000,EUR_USD,H1,2018-09-17 19:00:00,1169,1.1687100000000001,1.16876,1.16828,1.16846,True,20180917,190000,2018,9,17,19,0,0,0,0,0,1,0,0,0,1,0,0,0,1.1687100000000001,0.0
376,EUR_USD|H1|20180917|200000,EUR_USD,H1,2018-09-17 20:00:00,524,1.16846,1.16875,1.16839,1.1685299999999998,True,20180917,200000,2018,9,17,20,0,0,0,0,1,1,0,1,0,0,0,1,0,1.1687100000000001,0.0
377,EUR_USD|H1|20180917|210000,EUR_USD,H1,2018-09-17 21:00:00,771,1.1685299999999998,1.16924,1.1684700000000001,1.16859,True,20180917,210000,2018,9,17,21,0,0,1,0,0,0,1,1,0,0,1,0,1,1.1685299999999998,0.0
378,EUR_USD|H1|20180917|220000,EUR_USD,H1,2018-09-17 22:00:00,2122,1.16859,1.1689100000000001,1.1671200000000002,1.16716,True,20180917,220000,2018,9,17,22,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
379,EUR_USD|H1|20180917|230000,EUR_USD,H1,2018-09-17 23:00:00,840,1.16716,1.16746,1.1667399999999999,1.1669399999999999,True,20180917,230000,2018,9,17,23,0,0,0,0,0,1,0,0,0,1,0,0,0,1.16716,0.0
380,EUR_USD|H1|20180918|000000,EUR_USD,H1,2018-09-18 00:00:00,1071,1.1669399999999999,1.1678899999999999,1.16687,1.16749,True,20180918,0,2018,9,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.16716,0.0
381,EUR_USD|H1|20180918|010000,EUR_USD,H1,2018-09-18 01:00:00,1348,1.16749,1.16831,1.16729,1.1680700000000002,True,20180918,10000,2018,9,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.16716,0.0
382,EUR_USD|H1|20180918|020000,EUR_USD,H1,2018-09-18 02:00:00,834,1.1680700000000002,1.16855,1.16771,1.1682,True,20180918,20000,2018,9,18,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1.16716,0.0
383,EUR_USD|H1|20180918|030000,EUR_USD,H1,2018-09-18 03:00:00,2647,1.1682,1.1704,1.1682,1.16964,True,20180918,30000,2018,9,18,3,0,0,0,1,0,1,0,1,0,0,0,0,0,1.16716,0.0
384,EUR_USD|H1|20180918|040000,EUR_USD,H1,2018-09-18 04:00:00,1135,1.16964,1.17028,1.169,1.16914,True,20180918,40000,2018,9,18,4,0,0,1,0,1,1,0,1,0,0,0,1,0,1.16716,0.0
385,EUR_USD|H1|20180918|050000,EUR_USD,H1,2018-09-18 05:00:00,1696,1.16914,1.17025,1.16859,1.17001,True,20180918,50000,2018,9,18,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1.16914,0.0
386,EUR_USD|H1|20180918|060000,EUR_USD,H1,2018-09-18 06:00:00,3573,1.17001,1.17185,1.1696600000000001,1.1700700000000002,True,20180918,60000,2018,9,18,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1.16914,0.0
387,EUR_USD|H1|20180918|070000,EUR_USD,H1,2018-09-18 07:00:00,4467,1.1700700000000002,1.17009,1.16739,1.16822,True,20180918,70000,2018,9,18,7,0,0,0,0,1,1,0,1,0,1,0,1,0,1.1700700000000002,0.0
388,EUR_USD|H1|20180918|080000,EUR_USD,H1,2018-09-18 08:00:00,2112,1.16822,1.16905,1.1677799999999998,1.16878,True,20180918,80000,2018,9,18,8,0,0,1,0,0,0,1,1,0,0,1,0,1,1.16822,0.0
389,EUR_USD|H1|20180918|090000,EUR_USD,H1,2018-09-18 09:00:00,1943,1.16878,1.16935,1.16774,1.1677799999999998,True,20180918,90000,2018,9,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
390,EUR_USD|H1|20180918|100000,EUR_USD,H1,2018-09-18 10:00:00,1944,1.1677799999999998,1.16869,1.16726,1.16835,True,20180918,100000,2018,9,18,10,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
391,EUR_USD|H1|20180918|110000,EUR_USD,H1,2018-09-18 11:00:00,2437,1.16835,1.17086,1.16794,1.17069,True,20180918,110000,2018,9,18,11,0,0,0,0,0,1,0,0,0,1,0,0,0,1.16835,0.0
392,EUR_USD|H1|20180918|120000,EUR_USD,H1,2018-09-18 12:00:00,3622,1.17069,1.17107,1.16869,1.1707100000000001,True,20180918,120000,2018,9,18,12,0,0,1,0,0,1,0,1,0,0,0,1,0,1.16835,0.0
393,EUR_USD|H1|20180918|130000,EUR_USD,H1,2018-09-18 13:00:00,4316,1.1707100000000001,1.1725700000000001,1.1704299999999999,1.17049,True,20180918,130000,2018,9,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
394,EUR_USD|H1|20180918|140000,EUR_USD,H1,2018-09-18 14:00:00,4342,1.17049,1.1708399999999999,1.16888,1.1700700000000002,True,20180918,140000,2018,9,18,14,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0
395,EUR_USD|H1|20180918|150000,EUR_USD,H1,2018-09-18 15:00:00,2466,1.1700700000000002,1.17029,1.16829,1.16943,True,20180918,150000,2018,9,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
396,EUR_USD|H1|20180918|160000,EUR_USD,H1,2018-09-18 16:00:00,3132,1.16943,1.16956,1.16556,1.16605,True,20180918,160000,2018,9,18,16,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0
397,EUR_USD|H1|20180918|170000,EUR_USD,H1,2018-09-18 17:00:00,1645,1.16605,1.16672,1.16526,1.16662,True,20180918,170000,2018,9,18,17,0,0,0,0,0,0,1,0,0,0,1,0,0,1.16605,0.0
